"Age at enrollment","Application order","1st sem (credited)","1st sem (enrolled)","1st sem (evaluations)","1st sem (approved)","1st sem (grade)","1st sem (without evaluations)","2nd sem (credited)","2nd sem (enrolled)","2nd sem (evaluations)","2nd sem (approved)","2nd sem (grade)","2nd sem (without evaluations)","Unemployment rate","Inflation rate","GDP","Target","Marital status","Gender","Daytime/evening attendance","Displaced","Educational special needs","Debtor","Tuition fees up to date","Scholarship holder","International","Application mode","Nationality","Course","Previous qualification","Mother's qualification","Father's qualification","Mother's occupation","Father's ocupation"
20,2,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,Single,Male,Daytime,Yes,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Journalism and Communication,Secondary education,General commerce course,Secondary Education—12th Year of Schooling or Equivalent,Unskilled Workers,Unskilled Workers
20,3,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,Single,Male,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Journalism and Communication,Secondary education,Higher Education—degree,Secondary Education—12th Year of Schooling or Equivalent,Specialists in Intellectual and Scientific Activities,Administrative staff
21,1,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout,Single,Male,Daytime,No,No,No,Yes,No,No,Technological specialization diploma holders,Portuguese,Communication Design,Technological specialization course,Secondary Education—12th Year of Schooling or Equivalent,Secondary Education—12th Year of Schooling or Equivalent,Administrative staff,Administrative staff
22,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,Single,Male,Daytime,No,No,No,Yes,No,No,Change in course,Portuguese,Animation and Multimedia Design,Secondary education,General commerce course,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Unskilled Workers,Administrative staff
20,1,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,11.1,0.6,2.02,Dropout,Single,Male,Daytime,Yes,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Informatics Engineering,Secondary education,General commerce course,Secondary Education—12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers, and Sellers",Administrative staff
19,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,Single,Male,Daytime,No,No,Yes,Yes,No,No,"1st phase—general contingent",Portuguese,Animation and Multimedia Design,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Basic education 1st cycle (4th/5th year) or equivalent,Unskilled Workers,Unskilled Workers
19,1,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled,Single,Male,Daytime,Yes,No,No,Yes,No,No,Technological specialization diploma holders,Portuguese,Informatics Engineering,Technological specialization course,Supplementary Accounting and Administration,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Unskilled Workers,"Personal Services, Security and Safety Workers, and Sellers"
20,1,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,Single,Male,Daytime,Yes,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Advertising and Marketing Management,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Secondary Education—12th Year of Schooling or Equivalent,Administrative staff,Administrative staff
19,1,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,Single,Male,Daytime,Yes,No,No,Yes,No,No,Technological specialization diploma holders,Portuguese,Veterinary Nursing,Technological specialization course,General commerce course,Basic education 1st cycle (4th/5th year) or equivalent,"Personal Services, Security and Safety Workers, and Sellers","Skilled Workers in Industry, Construction, and Craftsmen"
19,1,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Dropout,Single,Male,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Informatics Engineering,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Other—11th Year of Schooling,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
24,1,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,8.9,1.4,3.51,Enrolled,Single,Male,Daytime,No,No,Yes,Yes,No,Yes,International student (bachelor),Brazilian,Informatics Engineering,Secondary education,Higher Education—bachelor’s degree,Higher Education—bachelor’s degree,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
18,1,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,Dropout,Single,Male,Daytime,No,No,Yes,Yes,No,No,"2nd phase—general contingent",Portuguese,Advertising and Marketing Management,Secondary education,General commerce course,Secondary Education—12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers, and Sellers",Administrative staff
18,1,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,Enrolled,Single,Male,Daytime,No,No,No,No,Yes,No,"1st phase—general contingent",Portuguese,Informatics Engineering,Secondary education,General commerce course,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Unskilled Workers,Installation and Machine Operators and Assembly Workers
18,1,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout,Single,Female,Daytime,Yes,No,Yes,Yes,No,No,"1st phase—general contingent",Portuguese,Social Service,Secondary education,General commerce course,Basic Education 2nd Cycle (6th/7th/8th Year) or equivalent,Unskilled Workers,"Skilled Workers in Industry, Construction, and Craftsmen"
18,5,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,Single,Female,Daytime,Yes,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Journalism and Communication,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Secondary Education—12th Year of Schooling or Equivalent,"Skilled Workers in Industry, Construction, and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen"
21,1,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"2nd phase—general contingent",Portuguese,Social Service,Secondary education,General commerce course,Basic education 1st cycle (4th/5th year) or equivalent,Unskilled Workers,Unskilled Workers
18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,Single,Female,Daytime,No,No,No,Yes,No,Yes,International student (bachelor),Brazilian,Veterinary Nursing,Secondary education,General Course of Administration and Commerce,Basic education 1st cycle (4th/5th year) or equivalent,Unskilled Workers,Unskilled Workers
18,1,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Nursing,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
18,2,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Social Service,Secondary education,General commerce course,Basic education 1st cycle (4th/5th year) or equivalent,Unskilled Workers,Unskilled Workers
23,6,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,Single,Female,Evening,Yes,No,No,Yes,No,No,"3rd phase—general contingent",Portuguese,Social Service (evening attendance),Secondary education,Higher Education—degree,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Specialists in Intellectual and Scientific Activities,Administrative staff
21,2,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,Single,Female,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Management,Secondary education,Higher Education—degree,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Specialists in Intellectual and Scientific Activities,Administrative staff
20,1,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Enrolled,Single,Female,Daytime,No,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Social Service,Secondary education,General commerce course,Basic Education 2nd Cycle (6th/7th/8th Year) or equivalent,"Skilled Workers in Industry, Construction, and Craftsmen","Personal Services, Security and Safety Workers, and Sellers"
26,1,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,Single,Female,Evening,Yes,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Social Service (evening attendance),Secondary education,"2nd cycle of the general high school course",Unknown,Student,Student
18,6,0,6,6,6,12.166666666666666,0,0,6,10,5,11.2,0,7.6,2.6,0.32,Enrolled,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Journalism and Communication,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Administrative staff,Administrative staff
18,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Single,Female,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Animation and Multimedia Design,Secondary education,Higher Education—degree,Basic education 1st cycle (4th/5th year) or equivalent,Unskilled Workers,Unskilled Workers
19,1,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,8.9,1.4,3.51,Graduate,Single,Female,Daytime,No,No,No,No,Yes,No,"1st phase—general contingent",Portuguese,Advertising and Marketing Management,Secondary education,General commerce course,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Unskilled Workers,Installation and Machine Operators and Assembly Workers
20,3,0,7,10,6,12.357142857142858,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Nursing,Secondary education,General commerce course,Secondary Education—12th Year of Schooling or Equivalent,Unskilled Workers,Intermediate Level Technicians and Professions
19,3,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,16.2,0.3,-0.92,Dropout,Single,Female,Daytime,Yes,No,Yes,No,No,No,"1st phase—general contingent",Portuguese,Journalism and Communication,Secondary education,Supplementary Accounting and Administration,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,"Skilled Workers in Industry, Construction, and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen"
21,1,3,6,8,3,12.0,0,2,6,6,2,12.5,0,12.4,0.5,1.79,Enrolled,Single,Female,Daytime,Yes,No,Yes,Yes,No,No,Technological specialization diploma holders,Portuguese,Social Service,Technological specialization course,General Course of Administration and Commerce,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Other administrative support staff,Armed Forces Sergeants
33,1,5,10,14,9,12.416666666666666,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Graduate,Single,Female,Daytime,No,No,No,Yes,No,No,Over 23 years old,Portuguese,Tourism,Secondary education,General Course of Administration and Commerce,Basic education 1st cycle (4th/5th year) or equivalent,Administrative staff,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry"
18,2,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,Graduate,Single,Female,Daytime,No,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Veterinary Nursing,Secondary education,Higher Education—degree,Basic Education 2nd Cycle (6th/7th/8th Year) or equivalent,Administrative staff,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry"
21,1,12,21,33,18,14.933333333333334,12,12,21,33,18,14.933333333333334,12,7.6,2.6,0.32,Graduate,Single,Female,Daytime,No,No,No,Yes,No,No,Transfer,Portuguese,Nursing,Frequency of higher education,General Course of Administration and Commerce,Secondary Education—12th Year of Schooling or Equivalent,Unskilled Workers,Administrative staff
19,1,0,6,6,6,13.0,0,0,6,7,6,11.666666666666666,0,8.9,1.4,3.51,Graduate,Single,Female,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Journalism and Communication,Secondary education,Higher Education—degree,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Specialists in Intellectual and Scientific Activities,Intermediate Level Technicians and Professions
33,1,0,7,7,7,12.857142857142858,0,0,7,8,6,12.666666666666666,0,8.9,1.4,3.51,Enrolled,Divorced,Female,Daytime,No,No,Yes,No,No,No,Over 23 years old,Portuguese,Basic Education,Basic education 3rd cycle (9th/10th/11th year) or equivalent,Supplementary Accounting and Administration,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Unskilled Workers,Unskilled Workers
18,4,0,7,10,7,14.455000000000002,0,0,8,8,8,13.91,0,15.5,2.8,-4.06,Graduate,Married,Female,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Nursing,Secondary education,Supplementary Accounting and Administration,Basic Education 2nd Cycle (6th/7th/8th Year) or equivalent,"Personal Services, Security and Safety Workers, and Sellers","Personal Services, Security and Safety Workers, and Sellers"
18,1,0,6,8,6,14.0,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Graduate,Single,Female,Daytime,No,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Advertising and Marketing Management,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,Administrative staff,Administrative staff
20,3,0,6,6,6,13.5,0,0,6,7,6,12.666666666666666,0,11.1,0.6,2.02,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Journalism and Communication,Secondary education,General commerce course,Basic Education 2nd Cycle (6th/7th/8th Year) or equivalent,Administrative staff,Administrative staff
20,2,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,Single,Female,Daytime,Yes,No,No,No,No,No,"1st phase—general contingent",Portuguese,Tourism,Secondary education,General Course of Administration and Commerce,Basic education 1st cycle (4th/5th year) or equivalent,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry"
20,2,0,6,6,6,11.666666666666666,0,0,6,12,5,14.0,0,10.8,1.4,1.74,Graduate,Single,Female,Evening,No,No,No,Yes,Yes,No,"2nd phase—general contingent",Portuguese,Social Service (evening attendance),Secondary education,General commerce course,Secondary Education—12th Year of Schooling or Equivalent,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
19,1,0,5,6,4,12.0,0,0,5,8,5,13.333333333333334,1,10.8,1.4,1.74,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"2nd phase—general contingent",Portuguese,Veterinary Nursing,Secondary education,Secondary Education—12th Year of Schooling or Equivalent,Basic education 1st cycle (4th/5th year) or equivalent,Administrative staff,Unskilled Workers
19,3,0,6,7,6,11.714285714285714,0,0,6,6,6,11.833333333333334,0,13.9,-0.3,0.79,Graduate,Single,Female,Daytime,Yes,No,No,Yes,Yes,No,"1st phase—general contingent",Portuguese,Social Service,Secondary education,Supplementary Accounting and Administration,Basic education 1st cycle (4th/5th year) or equivalent,Installation and Machine Operators and Assembly Workers,Installation and Machine Operators and Assembly Workers
21,3,0,6,8,6,12.666666666666666,0,0,6,7,6,12.428571428571429,0,11.1,0.6,2.02,Graduate,Single,Female,Daytime,Yes,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Social Service,Secondary education,Can read without having a 4th year of schooling,Secondary Education—12th Year of Schooling or Equivalent,Specialists in Intellectual and Scientific Activities,Intermediate Level Technicians and Professions
26,1,0,6,11,3,11.75,0,0,6,19,4,12.8,0,12.4,0.5,1.79,Enrolled,Single,Female,Daytime,Yes,No,No,Yes,No,No,Over 23 years old,Portuguese,Veterinary Nursing,Secondary education,Higher Education—degree,Higher Education—degree,Administrative staff,Specialists in Intellectual and Scientific Activities
21,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Single,Female,Daytime,No,No,No,Yes,No,No,"2nd phase—general contingent",Portuguese,Social Service,Secondary education,General Course of Administration and Commerce,Basic education 1st cycle (4th/5th year) or equivalent,Installation and Machine Operators and Assembly Workers,"Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry"
18,4,0,8,8,7,12.328571428571427,0,0,8,8,7,12.328571428571427,0,12.7,3.7,-1.7,Graduate,Single,Female,Daytime,Yes,No,No,Yes,No,No,"1st phase—general contingent",Portuguese,Nursing,Secondary education,General commerce course,Basic Education 2nd Cycle (6th/7th/8th Year) or equivalent,"Personal Services, Security and Safety Workers, and Sellers","Personal Services, Security and Safety Workers, and Sellers"
27,1,0,7,14,6,11.666666666666666,0,0,7,10,1,10.0,0,12.4,0.5,1.79,Dropout,Facto union,Female,Daytime,No,No,No,Yes,No,No,Over 23 years old,Portuguese,Basic Education,Basic education 3rd cycle (9th/10th/11th year) or equivalent,General Course of Administration and Commerce,Basic education 1st cycle (4th/5th year) or equivalent,Unskilled Workers,Installation and Machine Operators and Assembly Workers
